plotid,center_lon,center_lat,shape,size_m,sample_points,email,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,Class:Water bodies,Class:Artificial surfaces,Class:Cultivated land,Class:Treeds areas,Class:Prairies,Class:Wetlands,Class:Other land
1293,-2.1990643388204347,12.314200374628834,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:18,0.4 secs,,0,0,0,100.00,0,0,0,0
1294,-3.3668742081758123,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:19,-13.9 secs,,0,0,0,0,0,100.00,0,0
1295,-1.2648164433361322,11.514350756577553,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:19,-17.4 secs,,0,0,0,0,0,100.00,0,0
1296,0.4868983606969345,13.22533011625629,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:19,-15.1 secs,,0,0,0,100.00,0,0,0,0
1297,-1.7319403910782833,14.359446562555084,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:20,28.8 secs,,0,0,0,0,0,100.00,0,0
1298,-2.0822833518848967,13.111619976448992,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:20,-18.2 secs,,0,0,0,100.00,0,0,0,0
1299,-2.3158453257559724,12.656257787807082,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:20,3.5 secs,,0,0,0,100.00,0,0,0,0
1300,-1.7319403910782833,13.906462975599126,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:21,9.5 secs,,0,50.00,0,0,0,50.00,0,0
1301,-4.417903090595652,11.170851006286313,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:22,5.0 secs,,0,0,0,100.00,0,0,0,0
1302,0.13655539989032117,12.314200374628834,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:22,-15.8 secs,,0,0,0,100.00,0,0,0,0
1303,0.4868983606969345,13.566140780353393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:22,-0.7 secs,,0,0,0,0,0,100.00,0,0
1304,-1.6151594041427457,12.997857248814531,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:23,10.0 secs,,0,0,0,50.00,0,50.00,0,0
1305,0.25333638682585896,12.08591340319478,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:23,-18.9 secs,,0,0,0,100.00,0,0,0,0
1306,-3.3668742081758123,13.22533011625629,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:24,-22.8 secs,,0,0,0,100.00,0,0,0,0
1307,0.8372413215035479,12.770175728592825,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:24,-9.1 secs,,0,0,0,0,0,100.00,0,0
1308,-2.899750260433661,12.884042357730653,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:26,78.7 secs,,0,0,0,100.00,0,0,0,0
1309,-3.1333122343047366,12.997857248814531,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:26,30.9 secs,,0,0,0,100.00,0,0,0,0
1310,-2.6661882865625857,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:27,-15.7 secs,,0,0,0,100.00,0,0,0,0
1311,-0.21378756091629217,14.246285412853073,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:27,-4.4 secs,,0,75.00,0,0,0,25.00,0,0
1312,-1.6151594041427457,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:28,34.8 secs,,0,0,0,100.00,0,0,0,0
1313,-2.1990643388204347,13.338987244883564,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:28,-19.9 secs,,0,0,0,100.00,0,0,0,0
1314,-0.21378756091629217,12.428269681925315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:28,-2.9 secs,,0,0,0,100.00,0,0,0,0
1315,-1.9655023649493588,12.428269681925315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:29,-16.8 secs,,0,0,0,100.00,0,0,0,0
1316,-2.3158453257559724,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:29,-17.9 secs,,0,0,0,100.00,0,0,0,0
1317,-1.6151594041427457,13.111619976448992,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:29,-16.0 secs,,0,0,0,100.00,0,0,0,0
1318,-3.6004361820468875,10.482641964151282,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:29,-9.4 secs,,0,0,0,0,100.00,0,0,0
1319,-3.7172171689824256,11.971696602722607,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:29,-22.9 secs,,0,0,0,100.00,0,0,0,0
1320,-2.0822833518848967,11.971696602722607,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:30,-14.0 secs,,0,0,0,100.00,0,0,0,0
1321,-0.33056854785183,11.971696602722607,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:30,-14.1 secs,,0,0,0,100.00,0,0,0,0
1322,-2.4326263126915104,14.019793205015777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:30,5.7 secs,,0,0,0,0,0,100.00,0,0
1323,0.8372413215035479,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:30,-13.0 secs,,0,0,0,100.00,0,0,0,0
1324,-5.2353699991444165,10.597452519142484,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:31,-18.8 secs,,0,0,0,100.00,0,0,0,0
1325,0.25333638682585896,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:31,-18.6 secs,,0,0,0,100.00,0,0,0,0
1326,0.3701173737613967,11.170851006286313,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:31,-20.1 secs,,0,0,0,100.00,0,0,0,0
1327,0.25333638682585896,11.743118538635109,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:31,10.3 secs,,0,0,0,0,0,100.00,0,0
1328,0.6036793476324723,13.452590940009902,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:32,36.3 secs,,0,0,0,0,0,100.00,0,0
1329,0.25333638682585896,13.338987244883564,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:33,17.4 secs,,0,0,0,0,0,100.00,0,0
1330,-2.4326263126915104,11.170851006286313,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:33,-21.6 secs,,0,0,0,100.00,0,0,0,0
1331,-0.5641305217229056,13.22533011625629,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:33,-13.5 secs,,0,0,0,100.00,0,0,0,0
1332,-1.38159743027167,12.08591340319478,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:34,-21.4 secs,,0,0,0,100.00,0,0,0,0
1333,-5.001808025273341,10.712220046319523,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:34,-16.4 secs,,0,0,0,100.00,0,0,0,0
1334,-1.2648164433361322,14.585596889921053,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:34,-1.2 secs,,0,0,0,0,0,100.00,0,0
1335,-1.6151594041427457,13.338987244883564,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:34,-8.6 secs,,0,0,0,0,0,100.00,0,0
1336,-2.1990643388204347,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:34,-16.7 secs,,0,0,0,100.00,0,0,0,0
1337,-0.0970065739807544,12.428269681925315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:35,9.1 secs,,0,100.00,0,0,0,0,0,0
1338,-2.1990643388204347,13.79307721680108,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:36,23.7 secs,,0,0,0,100.00,0,0,0,0
1339,-1.2648164433361322,12.314200374628834,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:36,-13.6 secs,,0,0,0,100.00,0,0,0,0
1340,-1.1480354564005943,12.770175728592825,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:36,-21.9 secs,,0,0,0,100.00,0,0,0,0
1341,-4.301122103660115,11.28539674910021,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:36,-22.4 secs,,0,0,0,100.00,0,0,0,0
1342,0.7204603345680101,12.656257787807082,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:37,16.8 secs,,0,0,0,100.00,0,0,0,0
1343,-2.899750260433661,11.056260023485923,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:37,-16.2 secs,,0,0,0,100.00,0,0,0,0
1344,-2.1990643388204347,12.656257787807082,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:37,-13.9 secs,,0,0,0,100.00,0,0,0,0
1345,-4.651465064466728,10.712220046319523,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:38,3.4 secs,,0,0,0,100.00,0,0,0,0
1346,0.3701173737613967,12.428269681925315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:38,-7.2 secs,,0,0,0,0,0,100.00,0,0
1347,-1.38159743027167,11.056260023485923,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:39,3.4 secs,,0,0,0,0,0,100.00,0,0
1348,1.5379272431167745,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:39,-5.8 secs,,0,0,0,75.00,25.00,0,0,0
1349,-5.001808025273341,11.743118538635109,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:39,-21.8 secs,,0,0,0,100.00,0,0,0,0
1350,-0.21378756091629217,14.472550525451778,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:39,-21.2 secs,,0,0,0,100.00,0,0,0,0
1351,0.01977441295478339,14.133067489068015,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:40,-14.8 secs,,0,0,0,25.00,0,0,75.00,0
1352,-1.6151594041427457,14.246285412853073,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:40,4.8 secs,,0,0,0,100.00,0,0,0,0
1353,-3.48365519511135,12.656257787807082,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:40,-16.5 secs,,0,0,0,100.00,0,0,0,0
1354,-4.53468407753119,10.597452519142484,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:41,-4.3 secs,,0,0,0,0,75.00,25.00,0,0
1355,-5.118589012208878,11.514350756577553,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:42,58.9 secs,,0,0,0,0,100.00,0,0,0
1356,-3.1333122343047366,10.597452519142484,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:43,4.0 secs,,0,0,0,0,100.00,0,0,0
1357,-1.8487213780138212,12.542288962782777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:43,-17.3 secs,,0,0,0,100.00,0,0,0,0
1358,-1.8487213780138212,13.111619976448992,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:43,-7.6 secs,,0,0,0,75.00,0,25.00,0,0
1359,-0.0970065739807544,14.811515182629131,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:43,1.7 secs,,0,0,0,0,0,100.00,0,0
1360,-3.016531247369199,13.338987244883564,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:44,-14.9 secs,,0,0,100.00,0,0,0,0,0
1361,-3.8339981559179637,12.770175728592825,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:44,-22.6 secs,,0,0,0,100.00,0,0,0,0
1362,0.13655539989032117,12.884042357730653,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:44,-19.6 secs,,0,0,0,100.00,0,0,0,0
1363,-4.301122103660115,13.111619976448992,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:44,-20.3 secs,,0,0,0,100.00,0,0,0,0
1364,0.3701173737613967,13.111619976448992,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:44,-1.5 secs,,0,0,0,100.00,0,0,0,0
1365,-1.9655023649493588,12.542288962782777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:45,-17.1 secs,,0,0,0,0,0,100.00,0,0
1366,2.0050511908589255,12.08591340319478,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:45,-5.5 secs,,0,0,0,100.00,0,0,0,0
1367,-0.5641305217229056,13.338987244883564,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:45,-21.6 secs,,0,0,0,100.00,0,0,0,0
1368,-3.016531247369199,10.367788826384931,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:46,42.7 secs,,0,0,0,0,0,100.00,0,0
1369,-3.3668742081758123,12.884042357730653,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:47,6.4 secs,,0,0,0,0,0,100.00,0,0
1370,-2.0822833518848967,12.542288962782777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:47,-20.8 secs,,0,0,0,100.00,0,0,0,0
1371,-4.417903090595652,10.252893551731825,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:47,-20.6 secs,,0,0,0,100.00,0,0,0,0
1372,-2.3158453257559724,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:47,-16.7 secs,,0,0,0,100.00,0,0,0,0
1373,-2.7829692734981233,12.542288962782777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:47,-19.0 secs,,0,0,0,100.00,0,0,0,0
1374,-4.768246051402265,10.022978379516838,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:47,-21.5 secs,,0,0,0,100.00,0,0,0,0
1375,-1.2648164433361322,11.056260023485923,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:48,10.8 secs,,0,0,0,75.00,25.00,0,0,0
1376,-4.885027038337803,10.482641964151282,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:48,-15.2 secs,,0,0,0,0,100.00,0,0,0
1377,-0.33056854785183,11.514350756577553,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:48,-18.7 secs,,0,0,0,100.00,0,0,0,0
1378,-1.0312544694650567,11.056260023485923,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:48,-18.8 secs,,0,0,0,100.00,0,0,0,0
1379,-0.797692495593981,13.566140780353393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:48,-19.8 secs,,0,0,0,100.00,0,0,0,0
1380,-1.1480354564005943,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:48,-22.2 secs,,0,0,0,100.00,0,0,0,0
1381,0.7204603345680101,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:49,13.3 secs,,0,0,0,0,100.00,0,0,0
1382,-1.2648164433361322,13.906462975599126,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:49,-10.8 secs,,0,0,0,0,0,100.00,0,0
1383,-4.651465064466728,11.514350756577553,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:49,-21.2 secs,,0,0,0,100.00,0,0,0,0
1384,-0.9144734825295189,13.22533011625629,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:49,-21.5 secs,,0,0,0,100.00,0,0,0,0
1385,-3.250093221240274,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:49,-22.3 secs,,0,0,0,100.00,0,0,0,0
1386,0.6036793476324723,12.997857248814531,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:50,-21.3 secs,,0,0,0,100.00,0,0,0,0
1387,-4.067560129789039,13.22533011625629,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-29 14:50,19.3 secs,,0,0,0,0,0,100.00,0,0
1388,-1.4983784172072079,14.246285412853073,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 07:58,617.1 secs,,0,0,0,100.00,0,0,0,0
1389,-2.6661882865625857,12.770175728592825,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 07:58,-20.0 secs,,0,0,0,100.00,0,0,0,0
1390,1.0708032953746236,11.28539674910021,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 07:58,-5.4 secs,,0,0,0,0,100.00,0,0,0
1391,-0.33056854785183,11.743118538635109,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 07:58,-15.3 secs,,0,0,50.00,50.00,0,0,0,0
1392,1.304365269245699,11.743118538635109,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:00,57.0 secs,,0,0,0,0,0,100.00,0,0
1393,-4.417903090595652,10.482641964151282,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:00,-13.9 secs,,0,0,0,100.00,0,0,0,0
1394,-1.1480354564005943,13.566140780353393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:01,18.3 secs,,0,0,0,0,0,100.00,0,0
1395,-0.33056854785183,13.111619976448992,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:01,13.9 secs,,0,0,0,100.00,0,0,0,0
1396,-2.0822833518848967,12.770175728592825,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:02,9.2 secs,,0,0,0,100.00,0,0,0,0
1397,-0.797692495593981,14.133067489068015,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:02,4.5 secs,,0,0,0,0,0,100.00,0,0
1398,-3.8339981559179637,10.712220046319523,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:03,15.4 secs,,0,0,0,0,0,100.00,0,0
1399,0.9540223084390856,11.514350756577553,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:04,18.8 secs,,0,0,0,0,100.00,0,0,0
1400,-1.9655023649493588,11.170851006286313,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:04,-20.2 secs,,0,0,0,100.00,0,0,0,0
1401,0.6036793476324723,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:05,63.8 secs,,0,0,0,0,0,100.00,0,0
1402,-0.6809115086584433,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:33,1659.2 secs,,0,0,0,100.00,0,0,0,0
1403,-4.417903090595652,10.712220046319523,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:34,41.9 secs,,0,0,0,0,25.00,75.00,0,0
1404,-0.33056854785183,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:35,-21.0 secs,,0,0,0,100.00,0,0,0,0
1405,-4.067560129789039,10.941624241370468,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:35,-19.8 secs,,0,0,0,100.00,0,0,0,0
1406,-2.899750260433661,12.428269681925315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:35,-21.4 secs,,0,0,0,100.00,0,0,0,0
1407,-3.3668742081758123,11.170851006286313,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:35,15.3 secs,,0,0,0,0,100.00,0,0,0
1408,0.01977441295478339,12.997857248814531,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:36,13.3 secs,,0,0,0,0,0,100.00,0,0
1409,-3.8339981559179637,11.399896812153566,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:36,-19.3 secs,,0,0,0,100.00,0,0,0,0
1410,-3.8339981559179637,12.08591340319478,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:36,-14.1 secs,,0,0,0,100.00,0,0,0,0
1411,0.6036793476324723,12.428269681925315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:36,-21.2 secs,,0,0,0,100.00,0,0,0,0
1412,0.25333638682585896,13.566140780353393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:37,2.2 secs,,0,0,0,0,0,100.00,0,0
1413,-0.9144734825295189,13.111619976448992,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:37,-16.3 secs,,0,0,0,0,0,100.00,0,0
1414,-0.9144734825295189,13.452590940009902,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:38,11.9 secs,,0,0,0,50.00,0,50.00,0,0
1415,-2.6661882865625857,11.514350756577553,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:38,-19.8 secs,,0,0,0,100.00,0,0,0,0
1416,-1.7319403910782833,12.08591340319478,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:38,-0.4 secs,,0,0,0,100.00,0,0,0,0
1417,-4.301122103660115,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:38,-14.5 secs,,0,0,0,100.00,0,0,0,0
1418,-4.885027038337803,10.597452519142484,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:39,-10.9 secs,,0,0,0,100.00,0,0,0,0
1419,-0.9144734825295189,11.28539674910021,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:39,15.0 secs,,0,0,0,0,0,100.00,0,0
1420,0.4868983606969345,12.542288962782777,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:39,-13.6 secs,,0,0,0,0,0,100.00,0,0
1421,-1.0312544694650567,12.428269681925315,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:41,74.6 secs,,0,0,0,100.00,0,0,0,0
1422,-0.5641305217229056,13.906462975599126,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:41,-16.8 secs,,0,0,0,0,0,100.00,0,0
1423,-0.9144734825295189,14.246285412853073,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:42,-6.2 secs,,0,0,0,0,0,100.00,0,0
1424,-1.38159743027167,13.338987244883564,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:42,8.6 secs,,0,0,0,0,0,100.00,0,0
1425,-3.016531247369199,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:43,-5.2 secs,,0,0,0,0,0,100.00,0,0
1426,-0.21378756091629217,13.111619976448992,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:43,-18.2 secs,,0,0,0,100.00,0,0,0,0
1427,1.77148921698785,11.971696602722607,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:43,6.7 secs,,0,0,0,100.00,0,0,0,0
1428,-2.3158453257559724,14.133067489068015,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:43,-21.7 secs,,0,0,0,100.00,0,0,0,0
1429,-0.21378756091629217,14.359446562555084,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:44,11.4 secs,,0,0,0,0,0,100.00,0,0
1430,-1.38159743027167,14.133067489068015,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:44,-13.9 secs,,0,0,0,0,0,100.00,0,0
1431,1.304365269245699,12.08591340319478,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:45,15.4 secs,,0,0,0,100.00,0,0,0,0
1432,-4.53468407753119,10.826944101500853,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:45,-19.9 secs,,0,0,0,100.00,0,0,0,0
1433,-2.4326263126915104,13.79307721680108,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:45,-21.2 secs,,0,0,0,100.00,0,0,0,0
1434,-1.2648164433361322,11.170851006286313,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:45,-20.3 secs,,0,0,0,100.00,0,0,0,0
1435,-1.0312544694650567,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:45,-21.2 secs,,0,0,0,100.00,0,0,0,0
1436,-3.6004361820468875,12.997857248814531,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:46,1.7 secs,,0,0,0,100.00,0,0,0,0
1437,2.238613164730001,11.857431503127257,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:46,-11.2 secs,,0,0,0,0,100.00,0,0,0
1438,-4.301122103660115,10.137956586921574,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:47,47.2 secs,,0,0,0,100.00,0,0,0,0
1439,-2.6661882865625857,11.399896812153566,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:47,-21.0 secs,,0,0,0,100.00,0,0,0,0
1440,-1.1480354564005943,11.628758144416393,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:47,-21.2 secs,,0,0,0,100.00,0,0,0,0
1441,-3.016531247369199,13.111619976448992,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:47,-12.9 secs,,0,0,0,100.00,0,0,0,0
1442,-3.6004361820468875,10.137956586921574,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:47,-20.1 secs,,0,0,0,0,100.00,0,0,0
1443,-0.6809115086584433,14.811515182629131,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:48,-20.7 secs,,0,0,0,100.00,0,0,0,0
1444,-0.6809115086584433,14.246285412853073,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:48,-19.0 secs,,0,0,0,0,0,0,0,100.00
1445,-0.0970065739807544,12.997857248814531,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:48,-20.6 secs,,0,0,0,100.00,0,0,0,0
1446,-3.250093221240274,12.08591340319478,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:48,-20.2 secs,,0,0,0,100.00,0,0,0,0
1447,-3.950779142853501,10.941624241370468,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:48,4.6 secs,,0,0,0,100.00,0,0,0,0
1448,-3.7172171689824256,12.20008147126884,square,50.0,4,anis.ghattassi@oss.org.tn,false,,100,2022-11-30 08:48,-16.5 secs,,0,0,0,100.00,0,0,0,0
